# TOPAS Version: 4.0
# Parameter File: mainOpt6.txt
# Results for scorer: Fluence
# Filtered by: OnlyIncludeParticlesNamed = 1 "proton"
# Scored in component: target
# Fluence ( /mm2 ) : Sum   
1349015.875
